Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
6/20/2016,13265,13285,13285,13245,,-0.0054
6/17/2016,13338,13352.5,13369.5,13332.5,,-0.0022
6/16/2016,13368,13322.5,13367.5,13302.5,,-0.0004
6/15/2016,13372,13382.5,13417.5,13357.5,,0.0006
6/14/2016,13365,13270,13390,13265,,0.0065
6/13/2016,13278,13326.5,13341.5,13266.5,,-0.0014
6/10/2016,13298,13282.5,13317.5,13282.5,,0.0025
6/9/2016,13265,13215,13270,13205,,0
6/8/2016,13265,13245,13275,13205,,-0.0004
6/7/2016,13270,13375,13385,13260,,-0.008
6/6/2016,13378,13502.5,13502.5,13367.5,,-0.0157
6/3/2016,13592,13621.5,13641.5,13586.5,,-0.0041
6/2/2016,13648,13671.5,13700.5,13642.5,,-0.0009
6/1/2016,13660,13655,13695,13645,,0
5/31/2016,13660,13625,13660,13595,,0.0011
5/30/2016,13645,13610,13655,13610,,0.0046
5/27/2016,13583,13557,13587,13557,,-0.0015
5/26/2016,13604,13616.5,13636.5,13591.5,,-0.0038
5/25/2016,13655,13655,13685,13615,,-0.0026
5/24/2016,13690,13565,13695,13565,,0.0079
5/23/2016,13582,13587.5,13617.5,13557.5,,-0.0018
5/20/2016,13608,13542.5,13652.5,13532.5,,0.0039
5/19/2016,13555,13445,13560,13430,,0.0124
5/18/2016,13389,13315,13389,13310,,0.0068
5/17/2016,13298,13293.5,13308.5,13267.5,,-0.0003
5/16/2016,13302,13317.5,13332.5,13302.5,,-0.0011
5/13/2016,13318,13302.5,13324.5,13297.5,,0.0015
5/12/2016,13298,13302.5,13312.5,13282.5,,-0.0006
5/11/2016,13305,13265,13305,13255,,0.0013
5/10/2016,13288,13322.5,13337.5,13262.5,,-0.0002
5/9/2016,13290,13305,13305,13275,,0.0037
5/6/2016,13242,13241.5,13241.5,13241.5,,0
5/5/2016,13242,13241.5,13241.5,13241.5,,0
5/4/2016,13242,13211.5,13251.5,13141.5,,0.0036
5/3/2016,13194,13144.5,13196.5,13134.5,,0.0011
5/2/2016,13180,13175,13195,13175,,-0.0004
4/29/2016,13185,13174,13230,13118,,-0.0001
4/28/2016,13186,13161.5,13211.5,13151.5,,-0.0006
4/27/2016,13194,13182.5,13207.5,13152.5,,-0.0004
4/26/2016,13200,13205,13230,13190,,0.0002
4/25/2016,13198,13202.5,13242.5,13192.5,,0
4/22/2016,13198,13152.5,13207.5,13152.5,,0.003
4/21/2016,13158,13152.5,13187.5,13147.5,,0.0013
4/20/2016,13141,13105,13151,13105,,-0.0005
4/19/2016,13148,13132.5,13157.5,13132.5,,-0.0021
4/18/2016,13175,13185,13220,13175,,0
4/15/2016,13175,13175,13180,13145,,-0.0002
4/14/2016,13178,13217.5,13252.5,13177.5,,0.0013
4/13/2016,13160,13085,13190,13085,,0.0035
4/12/2016,13114,13116.5,13126.5,13106.5,,-0.0011
4/11/2016,13128,13102.5,13139.5,13102.5,,-0.0011
4/8/2016,13142,13162.5,13187.5,13137.5,,-0.0013
4/7/2016,13160,13175,13212,13155,,-0.0047
4/6/2016,13222,13212.5,13232.5,13172.5,,0.0003
4/5/2016,13219,13194,13234,13179,,0.004
4/4/2016,13166,13121.5,13176.5,13121.5,,0.0005
4/1/2016,13160,13175,13210,13155,,-0.0075
3/31/2016,13260,13255,13296,13240,,-0.0006
3/30/2016,13268,13302.5,13377.5,13255.5,,-0.0097
3/29/2016,13398,13327.5,13432.5,13317.5,,0.0022
3/28/2016,13368,13277.5,13367.5,13277.5,,0.0087
3/25/2016,13252,13252.5,13252.5,13252.5,,0
3/24/2016,13252,13202.5,13262.5,13152.5,,0.0057
3/23/2016,13178,13152.5,13202.5,13141.5,,-0.0002
3/22/2016,13180,13155,13190,13135,,0.0034
3/21/2016,13135,13125,13180,13125,,0.0013
3/18/2016,13118,13027.5,13127.5,13002.5,,0.0017
3/17/2016,13095,13205,13205,13080,,-0.013
3/16/2016,13268,13162.5,13282.5,13132.5,,0.0068
3/15/2016,13178,13057.5,13177.5,13056.5,,0.009
3/14/2016,13060,12975,13060,12975,,-0.0008
3/11/2016,13070,13105,13105,13065,,-0.0002
3/10/2016,13072,13127.5,13162.5,13062.5,,-0.0054
3/9/2016,13143,13143,13143,13143,,0
3/8/2016,13143,13095,13160,13085,,0.004
3/7/2016,13090,13005,13090,12955,,-0.0034
3/4/2016,13135,13155,13175,13110,,-0.0076
3/3/2016,13235,13290,13290,13235,,-0.0041
3/2/2016,13290,13295,13325,13255,,-0.0045
3/1/2016,13350,13330,13380,13330,,-0.0016
2/29/2016,13372,13380,13410,13371,,0.0001
2/26/2016,13370,13380,13406,13360,,-0.003
2/25/2016,13410,13384.5,13434.5,13384.5,,-0.0001
2/24/2016,13412,13427.5,13457.5,13407.5,,-0.0009
2/23/2016,13425,13405,13435,13380,,-0.0009
2/22/2016,13438,13482.5,13490.5,13422.5,,-0.0043
2/19/2016,13495,13505,13565,13495,,0
2/18/2016,13495,13455,13505,13435,,-0.0011
2/17/2016,13510,13445,13515,13445,,0.0082
2/16/2016,13400,13305,13415,13295,,0.0019
2/15/2016,13375,13460,13490,13375,,-0.0085
2/12/2016,13490,13455,13525,13424,,0.002
2/11/2016,13462,13372.5,13462.5,13327.5,,0
2/10/2016,13462,13582.5,13602.5,13402.5,,-0.0105
2/9/2016,13605,13663,13713,13603,,-0.0015
2/8/2016,13625,13625,13625,13625,,0
2/5/2016,13625,13625,13670,13595,,-0.0009
2/4/2016,13638,13672.5,13682.5,13632.5,,-0.0093
2/3/2016,13765,13715,13835,13695,,0.0057
2/2/2016,13688,13622.5,13702.5,13607.5,,0.0037
2/1/2016,13638,13752.5,13777.5,13572.5,,-0.01
1/29/2016,13775,13805,13855,13755,,-0.0072
1/28/2016,13874,13889.5,13909.5,13864.5,,-0.0003
1/27/2016,13878,13851.5,13891.5,13846.5,,-0.0015
1/26/2016,13900,13880,13925,13880,,0.002
1/25/2016,13872,13812.5,13872.5,13812.5,,0.0016
1/22/2016,13850,13855,13888,13844,,-0.0043
1/21/2016,13910,13908,13928,13863,,-0.0036
1/20/2016,13960,13870,13960,13870,,0.0058
1/19/2016,13880,13905,13927,13845,,-0.0038
1/18/2016,13932,13902.5,13952.5,13902.5,,0.0027
1/15/2016,13894,13814.5,13914.5,13814.5,,-0.0011
1/14/2016,13910,13835,13965,13815,,0.006
1/13/2016,13828,13862.5,13882.5,13827.5,,-0.0059
1/12/2016,13910,13855,13910,13810,,0.0025
1/11/2016,13875,13915,13955,13870,,-0.0034
1/8/2016,13922,13907.5,13922.5,13852.5,,-0.0004
1/7/2016,13928,13922.5,13977.5,13862.5,,-0.0014
1/6/2016,13948,13817.5,13947.5,13802.5,,0.0061
1/5/2016,13862,13947.5,13962.5,13787.5,,-0.0038
1/4/2016,13915,13805,13920,13805,,0.0092
1/1/2016,13788,13787.5,13787.5,13787.5,,0
12/31/2015,13788,13772.5,13817.5,13772.5,,0.0004
12/30/2015,13782,13722.5,13822.5,13722.5,,0.0027
12/29/2015,13745,13635,13753,13635,,0.007
12/28/2015,13650,13605,13665,13605,,0.0005
12/25/2015,13642,13642.5,13642.5,13642.5,,0
12/24/2015,13642,13642.5,13642.5,13642.5,,0
12/23/2015,13642,13602.5,13672.5,13602.5,,-0.0024
12/22/2015,13675,13635,13695,13535,,-0.0071
12/21/2015,13772,13862.5,13922.5,13732.5,,-0.0104
12/18/2015,13918,14007.5,14036.5,13902.5,,-0.0064
12/17/2015,14006,14011.5,14056.5,14001.5,,-0.0045
12/16/2015,14070,14034.5,14074.5,14033.5,,0.0009
12/15/2015,14056,14051.5,14073.5,14026.5,,-0.0015
12/14/2015,14078,14022.5,14092.5,14002.5,,0.0093
12/11/2015,13948,13912.5,13950.5,13902.5,,0.0009
12/10/2015,13935,13930,13979,13845,,0.0045
12/9/2015,13872,13872.5,13872.5,13872.5,,0
12/8/2015,13872,13842.5,13875.5,13837.5,,0.0022
12/7/2015,13842,13802.5,13852.5,13802.5,,0.0008
12/4/2015,13832,13832,13842,13821,,-0.0008
12/3/2015,13844,13801.5,13851.5,13801.5,,0.0033
12/2/2015,13798,13752.5,13805.5,13737.5,,0.0011
12/1/2015,13782,13827.5,13837.5,13781.5,,-0.0038
11/30/2015,13835,13780,13850,13780,,0.004
11/27/2015,13780,13735,13780,13735,,0.0038
11/26/2015,13728,13708.5,13738.5,13708.5,,0.003
11/25/2015,13688,13652.5,13707.5,13642.5,,-0.0015
11/24/2015,13708,13677.5,13732.5,13677.5,,-0.0011
11/23/2015,13723,13647,13723,13647,,0.005
11/20/2015,13655,13705,13745,13605,,-0.0089
11/19/2015,13778,13752.5,13797.5,13727.5,,-0.0016
11/18/2015,13800,13710.5,13800.5,13670.5,,0.0038
11/17/2015,13748,13682.5,13747.5,13682.5,,0.0015
11/16/2015,13728,13692.5,13742.5,13662.5,,0.0046
11/13/2015,13665,13595,13688,13595,,0.0046
11/12/2015,13602,13602.5,13632.5,13552.5,,0
11/11/2015,13602,13532.5,13607.5,13532.5,,-0.0005
11/10/2015,13610,13627.5,13642.5,13592.5,,-0.0028
11/9/2015,13648,13662.5,13703.5,13627.5,,0.0065
11/6/2015,13560,13555,13565,13525,,-0.0004
11/5/2015,13565,13545,13645,13545,,0.0007
11/4/2015,13555,13465,13555,13425,,0
11/3/2015,13555,13580,13615,13535,,-0.0082
11/2/2015,13668,13652.5,13687.5,13632.5,,-0.0015
10/30/2015,13688,13562.5,13707.5,13562.5,,0.0039
10/29/2015,13635,13560,13650,13515,,0.0117
10/28/2015,13478,13627.5,13640.5,13472.5,,-0.0106
10/27/2015,13622,13647.5,13647.5,13572.5,,-0.0016
10/26/2015,13645,13605,13680,13545,,0.0007
10/23/2015,13635,13555,13650,13405,,-0.0016
10/22/2015,13658,13727.5,13732.5,13482.5,,-0.0043
10/21/2015,13717,13680,13750,13665,,0.0053
10/20/2015,13645,13585,13655,13585,,0.0084
10/19/2015,13532,13501.5,13571.5,13501.5,,0.0001
10/16/2015,13530,13480,13580,13450,,0.0056
10/15/2015,13455,13515,13515,13215,,-0.0121
10/14/2015,13620,13619.5,13619.5,13619.5,,0
10/13/2015,13620,13435.5,13630.5,13435.5,,0.016
10/12/2015,13405,13305,13485,13305,,-0.0011
10/9/2015,13420,13710,13820,13270,,-0.0323
10/8/2015,13868,13777.5,13882.5,13707.5,,0.0031
10/7/2015,13825,14185,14185,13725,,-0.0295
10/6/2015,14246,14464.5,14474.5,14144.5,,-0.0172
10/5/2015,14495,14630,14630,14485,,-0.0101
10/2/2015,14642,14692.5,14707.5,14642.5,,-0.0019
10/1/2015,14670,14625,14683,14625,,0.0014
9/30/2015,14650,14645,14675,14635,,-0.0022
9/29/2015,14682,14702.5,14732.5,14662.5,,-0.001
9/28/2015,14698,14682.5,14707.5,14657.5,,0.0009
9/25/2015,14685,14665,14705,14665,,0.0026
9/24/2015,14648,14647.5,14647.5,14647.5,,0
9/23/2015,14648,14552.5,14652.5,14552.5,,0.0103
9/22/2015,14498,14462.5,14502.5,14462.5,,0.0029
9/21/2015,14455,14420,14463,14420,,0.0056
9/18/2015,14375,14445,14485,14365,,-0.0057
9/17/2015,14458,14442.5,14460.5,14437.5,,0.0002
9/16/2015,14455,14395,14465,14395,,0.0033
9/15/2015,14408,14341.5,14412.5,14341.5,,0.0042
9/14/2015,14348,14307.5,14347.5,14306.5,,0.0012
9/11/2015,14330,14295,14335,14280,,-0.0002
9/10/2015,14332,14282.5,14337.5,14257.5,,0.005
9/9/2015,14262,14281.5,14281.5,14216.5,,-0.0013
9/8/2015,14280,14240,14298,14240,,0.0023
9/7/2015,14248,14212.5,14251.5,14202.5,,0.0058
9/4/2015,14165,14155,14193,14155,,-0.0003
9/3/2015,14169,14126,14169,14126,,0.0028
9/2/2015,14130,14085,14140,14085,,0.0023
9/1/2015,14098,14047.5,14099.5,14042.5,,0.0034
8/31/2015,14050,13975,14055,13975,,0.0048
8/28/2015,13982,13977.5,14038.5,13967.5,,-0.0007
8/27/2015,13992,14082.5,14137.5,13982.5,,-0.0092
8/26/2015,14122,14072.5,14125.5,14072.5,,0.0041
8/25/2015,14065,14050,14090,14035,,0.0013
8/24/2015,14047,13953,14048,13953,,0.0075
8/21/2015,13942,13877.5,13949.5,13877.5,,0.0052
8/20/2015,13870,13835,13880,13805,,0.002
8/19/2015,13842,13807.5,13842.5,13802.5,,0.0018
8/18/2015,13818,13795,13853,13795,,0.0022
8/17/2015,13788,13787.5,13787.5,13787.5,,0
8/14/2015,13788,13747.5,13790.5,13737.5,,0.0031
8/13/2015,13745,13765,13795,13714,,-0.0029
8/12/2015,13785,13655,13830,13655,,0.0136
8/11/2015,13600,13535,13600,13515,,0.0038
8/10/2015,13549,13531,13549,13526,,0.0007
8/7/2015,13540,13526.5,13543.5,13523.5,,-0.0001
8/6/2015,13542,13525.5,13541.5,13510.5,,0.002
8/5/2015,13514,13496,13520,13481,,0.0021
8/4/2015,13486,13492.5,13512.5,13477.5,,-0.0011
8/3/2015,13500,13495,13515,13474,,-0.002
7/31/2015,13528,13462.5,13527.5,13461.5,,0.0045
7/30/2015,13468,13457.5,13472.5,13452.5,,0.0009
7/29/2015,13456,13421,13459,13421,,-0.0005
7/28/2015,13462,13442.5,13466.5,13441.5,,0.0003
7/27/2015,13459,13441,13466,13441,,0.001
7/24/2015,13445,13425,13462,13418,,0.0017
7/23/2015,13422,13377.5,13422.5,13372.5,,0.0034
7/22/2015,13378,13332.5,13382.5,13332.5,,0.0025
7/21/2015,13344,13344.5,13344.5,13344.5,,0
7/20/2015,13344,13344.5,13344.5,13344.5,,0
7/17/2015,13344,13344.5,13344.5,13344.5,,0
7/16/2015,13344,13344.5,13344.5,13344.5,,0
7/15/2015,13344,13322.5,13344.5,13312.5,,0.0007
7/14/2015,13335,13305,13350,13303,,0.0026
7/13/2015,13300,13316,13317,13279,,-0.001
7/10/2015,13314,13318.5,13318.5,13293.5,,-0.0017
7/9/2015,13336,13354,13359,13324,,-0.0007
7/8/2015,13345,13330,13360,13320,,0.0013
7/7/2015,13328,13302.5,13332.5,13287.5,,-0.0016
7/6/2015,13350,13341.5,13361.5,13311.5,,0.0022
7/3/2015,13320,13297,13327,13297,,-0.0013
7/2/2015,13338,13327.5,13362.5,13324.5,,0.0009
7/1/2015,13326,13343,13343,13303,,-0.0005
6/30/2015,13332,13324.5,13337.5,13312.5,,-0.0009
6/29/2015,13345,13330,13380,13330,,0.0026
6/26/2015,13310,13331,13348,13300,,-0.0013
6/25/2015,13328,13292.5,13332.5,13292.5,,0.0018
6/24/2015,13304,13253.5,13308.5,13253.5,,0.0037
6/23/2015,13255,13305,13325,13250,,-0.0041
6/22/2015,13310,13325,13335,13305,,-0.0016
6/19/2015,13332,13306.5,13334.5,13301.5,,0.002
6/18/2015,13305,13338,13348,13298,,-0.0047
6/17/2015,13368,13347.5,13373.5,13347.5,,0.0011
6/16/2015,13353,13330,13355,13325,,0.0013
6/15/2015,13335,13316,13340,13315,,0.0002
6/12/2015,13332,13302.5,13337.5,13302.5,,0.0009
6/11/2015,13320,13264.5,13325.5,13254.5,,0.0006
6/10/2015,13312,13307.5,13339.5,13287.5,,0.0008
6/9/2015,13302,13332.5,13386.5,13296.5,,-0.0058
6/8/2015,13380,13335.5,13385.5,13335.5,,0.0078
6/5/2015,13276,13294.5,13299.5,13274.5,,-0.0005
6/4/2015,13282,13213,13293,13213,,0.0046
6/3/2015,13221,13191,13221,13190,,-0.0001
6/2/2015,13222,13222.5,13222.5,13222.5,,0
6/1/2015,13222,13202.5,13237.5,13202.5,,-0.0001
5/29/2015,13224,13191,13226,13191,,0.0002
5/28/2015,13222,13181.5,13225.5,13181.5,,0.0015
5/27/2015,13202,13215,13241,13195,,-0.0006
5/26/2015,13210,13175,13220,13175,,0.0018
5/25/2015,13186,13188.5,13193.5,13168.5,,0.0024
5/22/2015,13155,13105,13171,13105,,0.0019
5/21/2015,13130,13127.5,13173.5,13105.5,,-0.0035
5/20/2015,13175,13145,13185,13145,,0.0045
5/19/2015,13116,13159.5,13189.5,13104.5,,-0.0016
5/18/2015,13137,13085,13145,13085,,0.0035
5/15/2015,13091,13052,13102,13052,,-0.0035
5/14/2015,13138,13137.5,13137.5,13137.5,,0
5/13/2015,13138,13157.5,13197.5,13127.5,,-0.0046
5/12/2015,13198,13166,13213,13166,,0.0033
5/11/2015,13155,13115,13165,13110,,0.0021
5/8/2015,13128,13122.5,13192.5,13092.5,,-0.0013
5/7/2015,13145,13035,13151,13025,,0.0084
5/6/2015,13035,13030,13050,13005,,-0.001
5/5/2015,13048,12992.5,13047.5,12985.5,,0.0052
5/4/2015,12980,12975,13030,12974,,0.0014
5/1/2015,12962,12962.5,12962.5,12962.5,,0
4/30/2015,12962,12924.5,12962.5,12912.5,,0.0017
4/29/2015,12940,12935,12978,12935,,-0.0031
4/28/2015,12980,12945,12995,12945,,0
4/27/2015,12980,12930,12985,12915,,0.0047
4/24/2015,12920,12924.5,12948.5,12909.5,,-0.0027
4/23/2015,12955,12920,12961,12919,,0.0043
4/22/2015,12900,12925,12965,12885,,-0.0044
4/21/2015,12958,12937.5,12972.5,12917.5,,0.0052
4/20/2015,12890,12855,12900,12852,,0.0031
4/17/2015,12850,12838,12875,12835,,-0.0005
4/16/2015,12856,12869,12874,12804,,-0.0034
4/15/2015,12900,12959.5,12987.5,12884.5,,-0.0062
4/14/2015,12980,12973.5,12992.5,12964.5,,-0.0003
4/13/2015,12985,12905,12990,12905,,0.0054
4/10/2015,12915,12910,12935,12880,,0.0013
4/9/2015,12898,12962,12982,12892,,-0.0044
4/8/2015,12955,12980,13010,12954,,-0.0023
4/7/2015,12985,12955,12990,12953,,0.002
4/6/2015,12958,12951.5,12958.5,12921.5,,-0.0034
4/3/2015,13002,13002.5,13002.5,13002.5,,0
4/2/2015,13002,12982.5,13012.5,12977.5,,-0.0031
4/1/2015,13042,13057.5,13062.5,13002.5,,-0.0025
3/31/2015,13075,13070,13095,13067,,0
3/30/2015,13075,13054,13092,13054,,0.0008
3/27/2015,13065,13025,13080,13025,,0.0035
3/26/2015,13019,12971,13026,12971,,0.0025
3/25/2015,12986,12914,12989,12909,,0.0063
3/24/2015,12905,12985,12995,12900,,-0.0088
3/23/2015,13020,13030.5,13080.5,13005.5,,-0.0074
3/20/2015,13116,13044,13124,13044,,0.0062
3/19/2015,13035,13115,13115,12984,,-0.0103
3/18/2015,13170,13160,13190,13150,,0.0002
3/17/2015,13168,13222.5,13247.5,13162.5,,-0.0056
3/16/2015,13242,13203,13247,13203,,0.0036
3/13/2015,13195,13155,13205,13150,,0.0009
3/12/2015,13182,13147.5,13217.5,13147.5,,-0.0006
3/11/2015,13190,13139.5,13244.5,13124.5,,0.0076
3/10/2015,13092,13053.5,13093.5,13047.5,,0.0032
3/9/2015,13050,13005,13075,13005,,0.0054
3/6/2015,12980,13000,13005,12950,,-0.0008
3/5/2015,12990,12990,13030,12979,,0.0006
3/4/2015,12982,12957.5,12982.5,12942.5,,0.0013
3/3/2015,12965,12945,12982,12945,,-0.0004
3/2/2015,12970,12955,13000,12950,,0.0035
2/27/2015,12925,12835,12945,12835,,0.0068
2/26/2015,12838,12842.5,12869.5,12827.5,,-0.0028
2/25/2015,12874,12851.5,12891.5,12851.5,,-0.0019
2/24/2015,12898,12842.5,12899.5,12802.5,,0.0049
2/23/2015,12834,12812.5,12835.5,12802.5,,0.0017
2/20/2015,12812,12852.5,12867.5,12802.5,,-0.0023
2/19/2015,12842,12842.5,12842.5,12842.5,,0
2/18/2015,12842,12787.5,12847.5,12787.5,,0.0057
2/17/2015,12770,12741.5,12771.5,12740.5,,0.0013
2/16/2015,12752,12752.5,12767.5,12732.5,,-0.0027
2/13/2015,12788,12737.5,12787.5,12737.5,,-0.0004
2/12/2015,12792,12752.5,12837.5,12752.5,,0.0061
2/11/2015,12715,12680,12720,12680,,0.0034
2/10/2015,12672,12652.5,12672.5,12637.5,,0.002
2/9/2015,12648,12632.5,12692.5,12632.5,,0.0026
2/6/2015,12614,12633.5,12633.5,12603.5,,-0.0014
2/5/2015,12632,12631.5,12660.5,12627.5,,0.0006
2/4/2015,12625,12605,12640,12585,,-0.0023
2/3/2015,12654,12674,12674,12609,,-0.0024
2/2/2015,12685,12683,12718,12680,,0.0014
1/30/2015,12668,12592.5,12667.5,12582.5,,0.008
1/29/2015,12568,12502.5,12567.5,12502.5,,0.0065
1/28/2015,12486,12466,12516,12466,,0.0008
1/27/2015,12476,12488.5,12508.5,12468.5,,-0.0027
1/26/2015,12510,12475,12540,12475,,0.003
1/23/2015,12472,12402.5,12517.5,12402.5,,-0.0012
1/22/2015,12488,12452.5,12532.5,12422.5,,0.0006
1/21/2015,12480,12555,12570,12475,,-0.0083
1/20/2015,12584,12624,12669,12584,,-0.0027
1/19/2015,12618,12591.5,12621.5,12591.5,,0.0025
1/16/2015,12588,12542.5,12617.5,12542.5,,0.0022
1/15/2015,12560,12590,12635,12555,,-0.0042
1/14/2015,12613,12581,12626,12566,,0.0012
1/13/2015,12598,12562.5,12617.5,12562.5,,0
1/12/2015,12598,12592.5,12597.5,12552.5,,-0.0043
1/9/2015,12652,12651.5,12652.5,12626.5,,-0.0022
1/8/2015,12680,12685,12745,12675,,-0.0046
1/7/2015,12738,12641.5,12751.5,12641.5,,0.0064
1/6/2015,12658,12602.5,12672.5,12602.5,,0.0024
1/5/2015,12628,12522.5,12672.5,12522.5,,0.0068
1/2/2015,12542,12407.5,12542.5,12407.5,,0.0127
1/1/2015,12385,12385,12385,12385,,0
12/31/2014,12385,12415,12455,12355,,-0.0049
12/30/2014,12446,12421.5,12466.5,12401.5,,0
12/29/2014,12447,12470,12470,12395,,-0.0016
12/26/2014,12468,12467.5,12467.5,12467.5,,0
12/25/2014,12468,12467.5,12467.5,12467.5,,0
12/24/2014,12468,12447.5,12472.5,12447.5,,0.0014
12/23/2014,12450,12435,12470,12435,,0.0009
12/22/2014,12439,12431,12446,12421,,-0.0037
12/19/2014,12485,12510,12555,12485,,-0.0062
12/18/2014,12562,12662.5,12662.5,12522.5,,-0.0075
12/17/2014,12658,12702.5,12752.5,12622.5,,-0.0018
12/16/2014,12680,12760,12940,12635,,-0.0014
12/15/2014,12698,12482.5,12700.5,12482.5,,0.0193
12/12/2014,12458,12367.5,12457.5,12367.5,,0.0088
12/11/2014,12348,12326.5,12348.5,12301.5,,0.001
12/10/2014,12336,12321.5,12342.5,12321.5,,0.0006
12/9/2014,12330,12347.5,12357.5,12321.5,,-0.0015
12/8/2014,12348,12301.5,12366.5,12301.5,,0.0042
12/5/2014,12296,12301.5,12304.5,12291.5,,-0.0009
12/4/2014,12308,12307.5,12321.5,12297.5,,0.0007
12/3/2014,12298,12271.5,12299.5,12271.5,,0.0023
12/2/2014,12270,12268,12281,12258,,-0.0002
12/1/2014,12272,12222.5,12275.5,12222.5,,0.0056
11/28/2014,12204,12185,12210,12175,,0.0022
11/27/2014,12177,12169,12186,12156,,0.0002
11/26/2014,12175,12167,12180,12155,,0.0009
11/25/2014,12164,12145,12175,12145,,0.001
11/24/2014,12152,12113.5,12153.5,12088.5,,0.0002
11/21/2014,12148,12143.5,12173.5,12123.5,,-0.0022
11/20/2014,12175,12130,12185,12130,,0.0023
11/19/2014,12148,12087.5,12147.5,12087.5,,-0.0002
11/18/2014,12150,12105,12160,12105,,-0.0045
11/17/2014,12204,12172.5,12208.5,12172.5,,-0.0005
11/14/2014,12211,12201,12217,12191,,0.0007
11/13/2014,12202,12202.5,12212.5,12182.5,,0.0003
11/12/2014,12198,12201.5,12216.5,12186.5,,-0.0005
11/11/2014,12205,12155,12205,12155,,0.0043
11/10/2014,12152,12122.5,12157.5,12122.5,,-0.0016
11/7/2014,12172,12172.5,12174.5,12132.5,,0.0027
11/6/2014,12140,12155,12195,12130,,-0.0002
11/5/2014,12142,12102.5,12142.5,12077.5,,0.0029
11/4/2014,12108,12122.5,12135.5,12097.5,,0
11/3/2014,12108,12102.5,12122.5,12089.5,,0.0019
10/31/2014,12085,12100,12125,12060,,-0.0033
10/30/2014,12125,12105,12185,12095,,0.0037
10/29/2014,12080,12125,12180,12075,,-0.0074
10/28/2014,12170,12105,12195,12100,,0.0047
10/27/2014,12112,12032.5,12112.5,12032.5,,0.0039
10/24/2014,12066,12059,12079,12054,,0.0005
10/23/2014,12060,12020,12065,12020,,0.004
10/22/2014,12012,12002.5,12032.5,12002.5,,0.001
10/21/2014,12000,11975,12005,11955,,-0.0027
10/20/2014,12032,12052.5,12062.5,11996.5,,-0.0061
10/17/2014,12106,12226.5,12228.5,12101.5,,-0.0115
10/16/2014,12248,12197.5,12252.5,12197.5,,0.0018
10/15/2014,12225,12212,12237,12202,,0.0014
10/14/2014,12208,12202.5,12209.5,12186.5,,-0.0007
10/13/2014,12216,12201,12218,12186,,-0.0003
10/10/2014,12220,12195,12225,12195,,0.0029
10/9/2014,12185,12185,12200,12160,,-0.0045
10/8/2014,12240,12185,12253,12185,,0.0031
10/7/2014,12202,12172.5,12202.5,12172.5,,-0.0006
10/6/2014,12210,12191,12221,12191,,0.0028
10/3/2014,12176,12121.5,12176.5,12121.5,,0.0022
10/2/2014,12150,12145,12175,12120,,0.0019
10/1/2014,12128,12167.5,12202.5,12127.5,,-0.0047
9/30/2014,12185,12205,12235,12155,,0.0012
9/29/2014,12170,12008,12170,12008,,0.0123
9/26/2014,12022,11982.5,12037.5,11982.5,,0.0037
9/25/2014,11978,11958.5,11983.5,11938.5,,0.0022
9/24/2014,11952,11971.5,11982.5,11937.5,,-0.0017
9/23/2014,11972,11972.5,11992.5,11972.5,,-0.0001
9/22/2014,11974,11961.5,11976.5,11951.5,,0.0005
9/19/2014,11968,11972.5,11992.5,11966.5,,-0.001
9/18/2014,11980,12005,12040,11980,,0.0021
9/17/2014,11955,11905,11960,11890,,-0.0008
9/16/2014,11965,11905,11965,11890,,0.0031
9/15/2014,11928,11837.5,11927.5,11837.5,,0.0091
9/12/2014,11820,11812,11837,11807,,-0.0004
9/11/2014,11825,11815,11840,11805,,0.0011
9/10/2014,11812,11765,11820,11765,,0.0039
9/9/2014,11766,11736.5,11773.5,11731.5,,0.0032
9/8/2014,11730,11722.5,11732.5,11715.5,,-0.0022
9/5/2014,11755,11785,11785,11745,,-0.0008
9/4/2014,11764,11751,11766,11751,,-0.0001
9/3/2014,11765,11750,11800,11750,,0.0015
9/2/2014,11748,11707.5,11747.5,11707.5,,0.0027
9/1/2014,11716,11696,11716,11691,,0.0022
8/29/2014,11690,11715,11730,11690,,-0.0009
8/28/2014,11700,11674.5,11717.5,11672.5,,0.0016
8/27/2014,11682,11701.5,11711.5,11676.5,,-0.0027
8/26/2014,11713,11711,11721,11701,,-0.0004
8/25/2014,11718,11692,11722,11692,,0.0034
8/22/2014,11678,11633.5,11683.5,11633.5,,-0.001
8/21/2014,11690,11720,11740,11690,,-0.0009
8/20/2014,11700,11692,11717,11692,,0.0018
8/19/2014,11679,11678,11686,11671,,-0.0005
8/18/2014,11684,11671.5,11686.5,11668.5,,0.0008
8/15/2014,11675,11675,11698,11667,,0.0002
8/14/2014,11672,11667.5,11697.5,11657.5,,-0.0016
8/13/2014,11691,11676,11697,11671,,0.0003
8/12/2014,11688,11662.5,11692.5,11657.5,,0.0015
8/11/2014,11670,11735,11745,11660,,-0.0091
8/8/2014,11778,11787.5,11842.5,11777.5,,-0.0015
8/7/2014,11795,11765,11815,11755,,0.0038
8/6/2014,11750,11730,11775,11730,,0.0045
8/5/2014,11697,11747,11747,11682,,-0.0052
8/4/2014,11758,11725,11765,11705,,-0.0036
8/1/2014,11800,11605,11835,11605,,0.0192
7/31/2014,11578,11577.5,11577.5,11577.5,,0
7/30/2014,11578,11577.5,11577.5,11577.5,,0
